,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
244,B.P.Lane,18.951606299999998,72.83479679999999,Theobroma,18.91929830684632,72.82918453216553,Dessert Shop
245,B.P.Lane,18.951606299999998,72.83479679999999,"Sea Lounge, Taj Mahal Palace Hotel",18.92150340821261,72.83329756421982,Lounge
246,B.P.Lane,18.951606299999998,72.83479679999999,PizzaExpress Colaba,18.923899084049445,72.83345215349688,Pizza Place
247,B.P.Lane,18.951606299999998,72.83479679999999,Bhau Daji Lad Museum,18.979140331683414,72.83444944675503,History Museum
248,B.P.Lane,18.951606299999998,72.83479679999999,Mahalaxmi Race Course (Royal Western India Turf Club),18.980534507963622,72.81858750447056,Club House
249,B.P.Lane,18.951606299999998,72.83479679999999,Haji Ali Sea Face,18.978995070192834,72.81185351318547,Scenic Lookout
250,B.P.Lane,18.951606299999998,72.83479679999999,Havana Cafe & Bar,18.924034560866843,72.83274721513723,Bar
251,B.P.Lane,18.951606299999998,72.83479679999999,The Table,18.924099,72.833097,New American Restaurant
252,B.P.Lane,18.951606299999998,72.83479679999999,Kobe Sizzlers,18.95660470617759,72.81346491373459,Steakhouse
253,B.P.Lane,18.951606299999998,72.83479679999999,New Martin,18.91862420333764,72.82951216623856,Indian Restaurant
254,B.P.Lane,18.951606299999998,72.83479679999999,Wasabi by Morimoto,18.922011858054795,72.83366279313577,Japanese Restaurant
255,B.P.Lane,18.951606299999998,72.83479679999999,Café at the NCPA,18.92525684284292,72.81957843982663,Café
256,B.P.Lane,18.951606299999998,72.83479679999999,Mad Over Donuts - Breach Candy,18.970929574322874,72.80466914176941,Donut Shop
257,B.P.Lane,18.951606299999998,72.83479679999999,6th Street Yogurt,18.964679900122086,72.80514514977106,Dessert Shop
258,B.P.Lane,18.951606299999998,72.83479679999999,The Harbour Bar,18.922030378208643,72.83361735728658,Cocktail Bar
259,B.P.Lane,18.951606299999998,72.83479679999999,Santosh Sagar,18.96117681964424,72.80142469483619,Fast Food Restaurant
260,B.P.Lane,18.951606299999998,72.83479679999999,Priyadarshini Park,18.95751519120163,72.79961414024795,Park
261,B.P.Lane,18.951606299999998,72.83479679999999,Thai Pavilion,18.914246393461482,72.82108040339331,Thai Restaurant
262,B.P.Lane,18.951606299999998,72.83479679999999,Tote On The Turf,18.980265920888122,72.82029378131506,Nightclub
263,B.P.Lane,18.951606299999998,72.83479679999999,Amadeus,18.925495223376178,72.8194947296713,Mediterranean Restaurant
264,B.P.Lane,18.951606299999998,72.83479679999999,Café Basilico,18.91860901934294,72.83048426934867,Diner
265,B.P.Lane,18.951606299999998,72.83479679999999,Country Of Origin,18.955266219817346,72.79874276134325,Dessert Shop
266,B.P.Lane,18.951606299999998,72.83479679999999,Nature's Basket,18.9758750502239,72.80879775448842,Deli / Bodega
267,B.P.Lane,18.951606299999998,72.83479679999999,The St. Regis Mumbai,18.993652,72.82522,Hotel
268,B.P.Lane,18.951606299999998,72.83479679999999,Right Place,18.971162547832463,72.80479718952274,Sandwich Place
269,B.P.Lane,18.951606299999998,72.83479679999999,N.S.C.I,18.972290545679044,72.80629581134392,Gym / Fitness Center
270,B.P.Lane,18.951606299999998,72.83479679999999,Sports Complex @ NSCI,18.972294598325725,72.80626218184173,Stadium
271,B.P.Lane,18.951606299999998,72.83479679999999,Aer Four Seasons Hotel,18.99413180943845,72.82037725791443,Lounge
272,B.P.Lane,18.951606299999998,72.83479679999999,Smoke House Deli,18.994478477555973,72.82439980446927,Restaurant
273,B.P.Lane,18.951606299999998,72.83479679999999,The Ghetto,18.976180558246305,72.80728043869809,Bar
274,B.P.Lane,18.951606299999998,72.83479679999999,High Street Phoenix,18.994966958554343,72.82503247261047,Shopping Mall
275,B.P.Lane,18.951606299999998,72.83479679999999,Colaba Market,18.920928129223118,72.83095863848155,Flea Market
276,B.P.Lane,18.951606299999998,72.83479679999999,Vivanta by Taj - President,18.91441306149257,72.82102773714136,Hotel
277,B.P.Lane,18.951606299999998,72.83479679999999,Four Seasons,18.9943558114436,72.82031891150143,Hotel
278,B.P.Lane,18.951606299999998,72.83479679999999,Indigo Delicatessen,18.994498279390033,72.82375973512458,Deli / Bodega
279,B.P.Lane,18.951606299999998,72.83479679999999,Canvas Laugh Club,18.994481918940934,72.82441349772924,Comedy Club
280,B.P.Lane,18.951606299999998,72.83479679999999,The Sahib Room & Kipling Bar,18.99433338351496,72.82384950789341,Indian Restaurant
281,B.P.Lane,18.951606299999998,72.83479679999999,The Irish House,18.994416104869014,72.82472133636475,Pub
282,B.P.Lane,18.951606299999998,72.83479679999999,Sushi and More,18.96513699842837,72.80395157815201,Japanese Restaurant
283,B.P.Lane,18.951606299999998,72.83479679999999,Jiva Spa,18.9143518026736,72.82105552918432,Spa
284,B.P.Lane,18.951606299999998,72.83479679999999,Sophia Bhabha Hall,18.96981927753712,72.80708166618692,Theater
285,B.P.Lane,18.951606299999998,72.83479679999999,Café Ideal,18.955731689565855,72.81288695771747,Indian Restaurant
286,B.P.Lane,18.951606299999998,72.83479679999999,Jai Hind Lunch Home,19.002182526961953,72.82951152511662,Seafood Restaurant
287,B.P.Lane,18.951606299999998,72.83479679999999,Jean-Claude Biguine,18.994474429990223,72.82425383854479,Cosmetics Shop
288,B.P.Lane,18.951606299999998,72.83479679999999,Francesco's,18.995435242986712,72.82496433065423,Pizza Place
289,B.P.Lane,18.951606299999998,72.83479679999999,Palladium,18.99431718967026,72.82439809178742,Shopping Mall
290,B.P.Lane,18.951606299999998,72.83479679999999,Hamleys,18.994471007717042,72.82437928696964,Toy / Game Store
291,B.P.Lane,18.951606299999998,72.83479679999999,Li Bai - St. Regis,18.994186397305928,72.82379468386743,Hotel Bar
292,B.P.Lane,18.951606299999998,72.83479679999999,Le 15 Patisserie,18.995090736038883,72.82373452623928,Cupcake Shop
293,B.P.Lane,18.951606299999998,72.83479679999999,China Garden,18.972304936503424,72.80630172616785,Chinese Restaurant
294,B.P.Lane,18.951606299999998,72.83479679999999,"Amarsons Park, Breach Candy",18.972316882196097,72.80632673666895,Park
295,B.P.Lane,18.951606299999998,72.83479679999999,Bombay Canteen,19.00341017043938,72.82781561443936,Indian Restaurant
296,B.P.Lane,18.951606299999998,72.83479679999999,Worli Sea Face,19.009216497075652,72.8150224685669,Scenic Lookout
297,B.P.Lane,18.951606299999998,72.83479679999999,SMAAASH,19.00447181182,72.82611441943598,Athletics & Sports
298,B.P.Lane,18.951606299999998,72.83479679999999,Breach Candy,18.968602442443252,72.8037863288681,Other Great Outdoors
299,B.P.Lane,18.951606299999998,72.83479679999999,Naturals Ice Cream,18.962431779970938,72.80147103982321,Dessert Shop
300,Ambewadi,18.9543294,72.8217296,Narayan Dosa,18.95744533870669,72.81325090399687,Fast Food Restaurant
301,Ambewadi,18.9543294,72.8217296,Shree Thaker Bhojnalay,18.951216985262224,72.82832591412115,Indian Restaurant
302,Ambewadi,18.9543294,72.8217296,Marine Drive,18.941220560803895,72.82326137405234,Scenic Lookout
303,Ambewadi,18.9543294,72.8217296,Wankhede Stadium,18.938792382629718,72.82594448102758,Cricket Ground
304,Ambewadi,18.9543294,72.8217296,Taj Ice Cream,18.960013490448077,72.83077934706037,Ice Cream Shop
305,Ambewadi,18.9543294,72.8217296,Starbucks,18.956426495409225,72.81206513923615,Coffee Shop
306,Ambewadi,18.9543294,72.8217296,The Malabar Hill Club,18.954392250210518,72.8035103932751,Restaurant
307,Ambewadi,18.9543294,72.8217296,Al Rehmani,18.961842975722288,72.8318178382764,Indian Restaurant
308,Ambewadi,18.9543294,72.8217296,Swati Snacks,18.96644170253803,72.81353124991814,Indian Restaurant
309,Ambewadi,18.9543294,72.8217296,Natural's Ice Cream Parlour,18.93489186136897,72.82422244548796,Ice Cream Shop
310,Ambewadi,18.9543294,72.8217296,Sarvi,18.96685250452282,72.82922116407411,Middle Eastern Restaurant
311,Ambewadi,18.9543294,72.8217296,Sachin Tendulkar Stand,18.939600603290792,72.82563289592339,Cricket Ground
312,Ambewadi,18.9543294,72.8217296,Willingdon Sports Club,18.97692539446803,72.81525635164282,Golf Course
313,Ambewadi,18.9543294,72.8217296,Queen's Necklace,18.933982645438288,72.82389609019086,Beach
314,Ambewadi,18.9543294,72.8217296,Nariman Point,18.92918335830556,72.82223224639893,Scenic Lookout
315,Ambewadi,18.9543294,72.8217296,Food for Thought,18.932030548104755,72.83166719005116,Café
316,Ambewadi,18.9543294,72.8217296,K Rustoms. Ice Cream,18.933478146064274,72.824995132785,Ice Cream Shop
317,Ambewadi,18.9543294,72.8217296,Kobe Sizzlers,18.95660470617759,72.81346491373459,Steakhouse
318,Ambewadi,18.9543294,72.8217296,Royal China,18.938715239156295,72.83293313173236,Chinese Restaurant
319,Ambewadi,18.9543294,72.8217296,6th Street Yogurt,18.964679900122086,72.80514514977106,Dessert Shop
320,Ambewadi,18.9543294,72.8217296,Haji Ali Sea Face,18.978995070192834,72.81185351318547,Scenic Lookout
321,Ambewadi,18.9543294,72.8217296,Priyadarshini Park,18.95751519120163,72.79961414024795,Park
322,Ambewadi,18.9543294,72.8217296,The Bayview - Hotel Marine Plaza,18.931876096865885,72.82303056777508,Italian Restaurant
323,Ambewadi,18.9543294,72.8217296,Santosh Sagar,18.96117681964424,72.80142469483619,Fast Food Restaurant
324,Ambewadi,18.9543294,72.8217296,The Sassy Spoon,18.928425922468104,72.82251196171583,Diner
325,Ambewadi,18.9543294,72.8217296,Starbucks,18.93218954141338,72.83395939223185,Coffee Shop
326,Ambewadi,18.9543294,72.8217296,Mad Over Donuts - Breach Candy,18.970929574322874,72.80466914176941,Donut Shop
327,Ambewadi,18.9543294,72.8217296,National Centre for the Performing Arts (NCPA),18.92563130239702,72.81986117362976,Performing Arts Venue
328,Ambewadi,18.9543294,72.8217296,Mahalaxmi Race Course (Royal Western India Turf Club),18.980534507963622,72.81858750447056,Club House
329,Ambewadi,18.9543294,72.8217296,Trishna,18.928618767483165,72.83235598103688,Seafood Restaurant
330,Ambewadi,18.9543294,72.8217296,Country Of Origin,18.955266219817346,72.79874276134325,Dessert Shop
331,Ambewadi,18.9543294,72.8217296,Jehangir Art Gallery,18.927606328364668,72.8314638434005,Art Gallery
332,Ambewadi,18.9543294,72.8217296,Trident,18.92787752948028,72.82071104273936,Hotel
333,Ambewadi,18.9543294,72.8217296,Britannia & Co.,18.934683361330222,72.8401828706296,Parsi Restaurant
334,Ambewadi,18.9543294,72.8217296,Tata Theatre,18.925062966444333,72.8199577331543,Theater
335,Ambewadi,18.9543294,72.8217296,Parsi Dairy Farm,18.946755804146605,72.83118326738536,Cheese Shop
336,Ambewadi,18.9543294,72.8217296,Taj Mahal Palace & Tower,18.92230601080199,72.83357809321173,Hotel
337,Ambewadi,18.9543294,72.8217296,Café Mondegar,18.924219037574055,72.83210608191361,Café
338,Ambewadi,18.9543294,72.8217296,Pizza By The Bay,18.933515653026742,72.823924806057,Pizza Place
339,Ambewadi,18.9543294,72.8217296,Qi,18.932341935886978,72.82759090574511,Gym / Fitness Center
340,Ambewadi,18.9543294,72.8217296,Right Place,18.971162547832463,72.80479718952274,Sandwich Place
341,Ambewadi,18.9543294,72.8217296,The Oberoi,18.92710051682048,72.82016472076614,Hotel
342,Ambewadi,18.9543294,72.8217296,N.S.C.I,18.972290545679044,72.80629581134392,Gym / Fitness Center
343,Ambewadi,18.9543294,72.8217296,Crawford Market,18.946761002522727,72.83122518841544,Market
344,Ambewadi,18.9543294,72.8217296,"The Oriental Blossom, Marine Plaza",18.93160511562937,72.82312062346041,Asian Restaurant
345,Ambewadi,18.9543294,72.8217296,Nature's Basket,18.9758750502239,72.80879775448842,Deli / Bodega
346,Ambewadi,18.9543294,72.8217296,The Cricket Club Of India (CCI),18.9319640579446,72.82463550567627,Cricket Ground
347,Ambewadi,18.9543294,72.8217296,Yazdani Bakery,18.93319143074909,72.83359064269625,Bakery
348,Ambewadi,18.9543294,72.8217296,Sabyasachi,18.926989753183356,72.83318533588488,Boutique
349,Ambewadi,18.9543294,72.8217296,Sports Complex @ NSCI,18.972294598325725,72.80626218184173,Stadium
350,Ambewadi,18.9543294,72.8217296,Tote On The Turf,18.980265920888122,72.82029378131506,Nightclub
351,Ambewadi,18.9543294,72.8217296,The J,18.9303738249949,72.82673394356861,Fast Food Restaurant
352,Ambewadi,18.9543294,72.8217296,La Folie Patisserie,18.928504031969176,72.83231471266487,Dessert Shop
353,Ambewadi,18.9543294,72.8217296,Bhau Daji Lad Museum,18.979140331683414,72.83444944675503,History Museum
354,Ambewadi,18.9543294,72.8217296,HQ's,18.92516732081239,72.8320513245287,Nightclub
355,Ambewadi,18.9543294,72.8217296,The Ghetto,18.976180558246305,72.80728043869809,Bar
356,Ambewadi,18.9543294,72.8217296,Filter,18.928311600712163,72.83264346458098,Gift Shop
357,Ambewadi,18.9543294,72.8217296,Woodside Inn,18.92475092153973,72.8319296651825,Pub
358,Ambewadi,18.9543294,72.8217296,Theobroma,18.91929830684632,72.82918453216553,Dessert Shop
359,Ambewadi,18.9543294,72.8217296,Sushi and More,18.96513699842837,72.80395157815201,Japanese Restaurant
360,Ambewadi,18.9543294,72.8217296,Chhatrapati Shivaji Maharaj Vastu Sangrahalaya (Prince of Wales Museum of Western India),18.92686438179064,72.83255875110626,History Museum
361,Ambewadi,18.9543294,72.8217296,Café Ideal,18.955731689565855,72.81288695771747,Indian Restaurant
362,Ambewadi,18.9543294,72.8217296,Café at the NCPA,18.92525684284292,72.81957843982663,Café
363,Ambewadi,18.9543294,72.8217296,"Sea Lounge, Taj Mahal Palace Hotel",18.92150340821261,72.83329756421982,Lounge
364,Ambewadi,18.9543294,72.8217296,Sophia Bhabha Hall,18.96981927753712,72.80708166618692,Theater
365,Ambewadi,18.9543294,72.8217296,PizzaExpress Colaba,18.923899084049445,72.83345215349688,Pizza Place
366,Ambewadi,18.9543294,72.8217296,The St. Regis Mumbai,18.993652,72.82522,Hotel
367,Ambewadi,18.9543294,72.8217296,Amadeus,18.925495223376178,72.8194947296713,Mediterranean Restaurant
368,Ambewadi,18.9543294,72.8217296,Thai Pavilion,18.914246393461482,72.82108040339331,Thai Restaurant
369,Ambewadi,18.9543294,72.8217296,New Martin,18.91862420333764,72.82951216623856,Indian Restaurant
370,Ambewadi,18.9543294,72.8217296,Havana Cafe & Bar,18.924034560866843,72.83274721513723,Bar
371,Ambewadi,18.9543294,72.8217296,Aer Four Seasons Hotel,18.99413180943845,72.82037725791443,Lounge
372,Ambewadi,18.9543294,72.8217296,The Table,18.924099,72.833097,New American Restaurant
373,Ambewadi,18.9543294,72.8217296,Smoke House Deli,18.994478477555973,72.82439980446927,Restaurant
374,Ambewadi,18.9543294,72.8217296,Wasabi by Morimoto,18.922011858054795,72.83366279313577,Japanese Restaurant
375,Ambewadi,18.9543294,72.8217296,High Street Phoenix,18.994966958554343,72.82503247261047,Shopping Mall
376,Ambewadi,18.9543294,72.8217296,Four Seasons,18.9943558114436,72.82031891150143,Hotel
377,Ambewadi,18.9543294,72.8217296,The Harbour Bar,18.922030378208643,72.83361735728658,Cocktail Bar
378,Ambewadi,18.9543294,72.8217296,Indigo Delicatessen,18.994498279390033,72.82375973512458,Deli / Bodega
379,Ambewadi,18.9543294,72.8217296,The Sahib Room & Kipling Bar,18.99433338351496,72.82384950789341,Indian Restaurant
380,Ambewadi,18.9543294,72.8217296,Canvas Laugh Club,18.994481918940934,72.82441349772924,Comedy Club
381,Ambewadi,18.9543294,72.8217296,Café Basilico,18.91860901934294,72.83048426934867,Diner
382,Ambewadi,18.9543294,72.8217296,The Irish House,18.994416104869014,72.82472133636475,Pub
383,Ambewadi,18.9543294,72.8217296,China Garden,18.972304936503424,72.80630172616785,Chinese Restaurant
384,Ambewadi,18.9543294,72.8217296,"Amarsons Park, Breach Candy",18.972316882196097,72.80632673666895,Park
385,Ambewadi,18.9543294,72.8217296,Jean-Claude Biguine,18.994474429990223,72.82425383854479,Cosmetics Shop
386,Ambewadi,18.9543294,72.8217296,Vivanta by Taj - President,18.91441306149257,72.82102773714136,Hotel
387,Ambewadi,18.9543294,72.8217296,Jai Hind Lunch Home,19.002182526961953,72.82951152511662,Seafood Restaurant
388,Ambewadi,18.9543294,72.8217296,Breach Candy,18.968602442443252,72.8037863288681,Other Great Outdoors
389,Ambewadi,18.9543294,72.8217296,Palladium,18.99431718967026,72.82439809178742,Shopping Mall
390,Ambewadi,18.9543294,72.8217296,Francesco's,18.995435242986712,72.82496433065423,Pizza Place
391,Ambewadi,18.9543294,72.8217296,Hamleys,18.994471007717042,72.82437928696964,Toy / Game Store
392,Ambewadi,18.9543294,72.8217296,Li Bai - St. Regis,18.994186397305928,72.82379468386743,Hotel Bar
393,Ambewadi,18.9543294,72.8217296,Le 15 Patisserie,18.995090736038883,72.82373452623928,Cupcake Shop
394,Ambewadi,18.9543294,72.8217296,Colaba Market,18.920928129223118,72.83095863848155,Flea Market
395,Ambewadi,18.9543294,72.8217296,Jiva Spa,18.9143518026736,72.82105552918432,Spa
396,Ambewadi,18.9543294,72.8217296,Naturals Ice Cream,18.962431779970938,72.80147103982321,Dessert Shop
397,Ambewadi,18.9543294,72.8217296,Dakshinayan,18.947881215816018,72.79735662773038,Indian Restaurant
398,Ambewadi,18.9543294,72.8217296,Worli Sea Face,19.009216497075652,72.8150224685669,Scenic Lookout
399,Ambewadi,18.9543294,72.8217296,Mahalakshmi Racecourse,18.97229920708311,72.80633042322182,Racetrack
400,Asvini,18.916863100000004,72.82431549794669,Thai Pavilion,18.914246393461482,72.82108040339331,Thai Restaurant
401,Asvini,18.916863100000004,72.82431549794669,Theobroma,18.91929830684632,72.82918453216553,Dessert Shop
402,Asvini,18.916863100000004,72.82431549794669,Taj Mahal Palace & Tower,18.92230601080199,72.83357809321173,Hotel
403,Asvini,18.916863100000004,72.82431549794669,National Centre for the Performing Arts (NCPA),18.92563130239702,72.81986117362976,Performing Arts Venue
404,Asvini,18.916863100000004,72.82431549794669,New Martin,18.91862420333764,72.82951216623856,Indian Restaurant
